row.ID,row.m.z,row.retention.time,ID_Ranked,Intensity_Ranked,Class_At_Max_Intensity,Adduct_At_Max_Intensity,Only_One_Class,LIPNEG17MAR_01.BLANK.1,LIPNEG17MAR_10.111,LIPNEG17MAR_11.191,LIPNEG17MAR_14.56,LIPNEG17MAR_07.73,LIPNEG17MAR_09.38,LIPNEG17MAR_08.55,LIPNEG17MAR_02.POOL.1,LIPNEG17MAR_16.12,LIPNEG17MAR_20.BLANK.2,LIPNEG17MAR_13.102,LIPNEG17MAR_17.127,LIPNEG17MAR_24.128,LIPNEG17MAR_15.118,LIPNEG17MAR_03.201,LIPNEG17MAR_18.146,LIPNEG17MAR_26.129,LIPNEG17MAR_25.110,LIPNEG17MAR_23.100,LIPNEG17MAR_12.74,LIPNEG17MAR_22.92,LIPNEG17MAR_27.37,LIPNEG17MAR_21.POOL.2,LIPNEG17MAR_28.29,LIPNEG17MAR_33.47,LIPNEG17MAR_31.46,LIPNEG17MAR_35.137,LIPNEG17MAR_34.91,LIPNEG17MAR_30.75,LIPNEG17MAR_32.119,LIPNEG17MAR_36.200,LIPNEG17MAR_42.BLANK3,LIPNEG17MAR_38.183,LIPNEG17MAR_37.154,LIPNEG17MAR_41.173,LIPNEG17MAR_45.66,LIPNEG17MAR_44.172,LIPNEG17MAR_46.19,LIPNEG17MAR_50.28,LIPNEG17MAR_49.101,LIPNEG17MAR_40.190,LIPNEG17MAR_39.192,LIPNEG17MAR_43.POOL.3,LIPNEG17MAR_62.BLANK.4,LIPNEG17MAR_55.20,LIPNEG17MAR_52.3,LIPNEG17MAR_53.109,LIPNEG17MAR_59.48,LIPNEG17MAR_51.145,LIPNEG17MAR_47.1,LIPNEG17MAR_64.64,LIPNEG17MAR_60.84,LIPNEG17MAR_56.10,LIPNEG17MAR_58.156,LIPNEG17MAR_57.155,LIPNEG17MAR_48.165,LIPNEG17MAR_65.136,LIPNEG17MAR_66.21,LIPNEG17MAR_54.164,LIPNEG17MAR_72.147,LIPNEG17MAR_69.11,LIPNEG17MAR_74.65,LIPNEG17MAR_63.POOL.4,LIPNEG17MAR_71.2,LIPNEG17MAR_61.199,LIPNEG17MAR_68.174,LIPNEG17MAR_89.BLANK.5,LIPNEG17MAR_79.138,LIPNEG17MAR_76.120,LIPNEG17MAR_75.57,LIPNEG17MAR_73.93,LIPNEG17MAR_67.181,LIPNEG17MAR_85.30,LIPNEG17MAR_70.182,LIPNEG17MAR_87.209,LIPNEG17MAR_83.83,LIPNEG17MAR_80.163,LIPNEG17MAR_86.208,LIPNEG17MAR_88.210,LIPNEG17MAR_84.39,LIPNEG17MAR_90.POOL.5,LIPNEG17MAR_77.82
774,764.5221824,12.00979252,1_PE(18:0_20:5)-H | 1_CL(18:0_18:0_20:4_22:5)-2H | 1_CL(18:0_18:1_20:3_22:5)-2H | 1_DMPE(16:0_20:5)-H | 1_CL(18:0_20:3_20:3_20:3)-2H | 1_PE(18:1_20:4)-H | 1_PE(16:0_22:5)-H,11604.74159 | 8213.190153 | 7882.782193 | 7856.66776 | 7488.777243 | 5783.13534 | 4906.65571,PE,[M-H]-,No,0,229886.784,230718.9432,624051.0359,667918.7967,520235.8507,607678.2674,268071.8745,274241.7093,0,776105.8442,229224.6007,61637.25068,54913.11061,492615.7486,135749.0819,170569.4951,216509.5935,716946.9338,577517.8294,819528.4387,526147.6308,133027.5435,308362.3986,495956.8382,483896.5139,137520.3783,738495.9175,483531.9129,185638.8237,414085.8118,0,155357.139,76645.26769,77529.77399,356418.3705,69622.92723,456893.9312,299079.9036,855325.8845,221794.3396,169651.8816,234670.8879,0,302892.9604,379130.5514,193489.373,551753.782,157961.6982,579276.8711,299466.0256,623386.6404,380101.2403,100379.034,98466.70164,192869.1924,107936.4909,381419.8783,203743.0195,218824.4671,328059.6844,367661.985,192019.5514,395172.9328,417782.9253,86520.19811,12.66476909,167780.1948,194095.014,569546.6536,896400.918,200189.9106,365735.7506,344868.2137,326904.477,493802.3217,198370.6884,282157.9506,338046.5347,688552.4608,204078.4463,566943.0828
260,740.5221494,11.6992463,1_PE(18:1_18:2)-H | 1_CL(18:0_18:1_18:2_20:2)-2H | 1_DMPE(16:1_18:2)-H | 1_CL(18:0_18:0_18:2_20:3)-2H | 1_MMPE(17:1_18:2)-H | 1_CL(18:1_18:1_18:1_20:2)-2H | 1_CL(16:0_18:1_20:2_20:2)-2H | 1_CL(18:0_18:1_18:1_20:3)-2H | 1_PE(16:1_20:2)-H | 1_CL(16:1_18:0_20:2_20:2)-2H | 1_CL(16:0_18:0_20:2_20:3)-2H | 1_PE(16:0_20:3)-H,49614.23715 | 48018.858535 | 31175.617 | 30325.061465 | 30113.98602 | 27458.20877 | 26969.32288 | 26055.09497 | 12014.566302 | 11574.02113 | 10514.79228 | 9854.31103,PE,[M-H]-,No,14.67939552,1245126.598,455637.6342,2696188.548,1178904.507,3338537.719,1768864.458,1170961.448,773704.7166,0,1183105.161,594512.9143,625791.6522,894199.2298,928827.9344,179451.8747,655543.8461,1152422.966,398735.3101,1394379.066,1309346.736,3716784.45,1257114.589,694055.1538,2881700.561,3042074.126,380701.9823,1125401.869,1027834.457,826081.763,934583.7917,25.40414458,163188.9892,364464.656,640171.4525,1933522.658,457548.2548,1081903.471,661695.1397,1226102.178,58737.57992,367175.1821,1298060.275,78.75651872,666518.9171,922306.2757,1445884.909,3227665.862,1516448.56,1297338.327,1546562.833,936762.1026,898100.7486,480257.208,458484.6501,2213369.381,414357.1271,773229.5042,2134351.446,1596843.199,776585.4004,1720843.775,1197024.589,1043849.097,854067.8125,703443.6398,86.26195536,416424.595,777004.6317,2018137.319,1338772.451,592582.2997,751487.0399,501487.3367,717254.5496,878737.4826,1553188.282,733474.5636,68523.85165,4099874.115,1220182.589,1007597.198
261,740.5218717,12.17976774,1_PE(18:1_18:2)-H | 1_CL(18:0_18:1_18:2_20:2)-2H | 1_CL(18:0_18:0_18:2_20:3)-2H | 1_CL(18:0_18:1_18:1_20:3)-2H | 1_DMPE(16:1_18:2)-H | 1_CL(16:0_18:1_20:2_20:2)-2H | 1_CL(18:1_18:1_18:1_20:2)-2H | 1_CL(16:0_18:0_20:2_20:3)-2H | 1_PE(16:0_20:3)-H | 1_DMPE(14:0_20:3)-H | 1_PE(16:1_20:2)-H | 1_CL(16:1_18:0_20:2_20:2)-2H | 1_DMPE(16:0_18:3)-H | 1_CL(18:0_18:0_18:3_20:2)-2H | 1_PE(18:0_18:3)-H | 1_PE(14:0_22:3)-H,22356.087553 | 21637.99111 | 16644.5579 | 15638.77531 | 14668.2155 | 14292.123232 | 13612.56061 | 9745.2014 | 9606.202323 | 8389.84402 | 7141.721412 | 6967.554722 | 6782.6159 | 6317.3621 | 6238.713107 | 6151.881193,PE,[M-H]-,No,0,37510.16578,153757.545,151985.2175,461546.42,295897.6365,207553.1126,401958.5647,221975.3069,0,458174.4157,154809.7114,159667.0094,158019.3752,264933.213,676129.163,165458.7614,207258.2435,374329.256,469253.5078,472748.7727,390871.4744,454337.2209,291139.737,332582.3223,339526.1782,102203.2948,386540.0357,428054.0765,176189.998,273789.7436,0,183026.8336,198794.0361,155106.1991,173934.2482,222488.2529,364322.2462,202327.0735,464881.5742,202221.8917,187628.9342,530892.3263,21.20685375,170971.449,234868.3431,218865.4608,381381.072,470725.0018,467265.7532,135848.6098,456108.5765,222559.5006,246205.1663,221549.6664,618533.7406,118205.422,246824.3459,670712.346,690050.5282,197698.3463,165226.2768,495163.9553,271680.2898,240013.1395,261247.8227,0,110019.9943,162887.5247,237749.5252,473627.0976,231816.1791,180321.0402,136392.3231,242822.1699,497490.0745,895404.7071,238769.448,110523.1675,127280.6372,542630.9859,428763.2276
588,762.5088616,9.376668496,1_PE(18:1_20:5)-H | 1_CL(18:0_18:1_20:4_22:6)-2H | 1_CL(18:1_18:1_20:4_22:5)-2H | 1_CL(16:0_18:1_22:5_22:5)-2H | 1_DMPE(16:1_20:5)-H | 1_MMPE(17:1_20:5)-H | 1_PE(18:2_20:4)-H | 1_CL(18:0_18:2_20:4_22:5)-2H | 1_PE(16:0_22:6)-H | 1_CL(16:0_18:0_22:5_22:6)-2H | 1_PE(16:1_22:5)-H | 1_CL(16:1_18:0_22:5_22:5)-2H | 1_MMPE(15:1_22:5)-H | 1_DMPE(18:3_18:3)-H,53960.56175 | 35784.89272 | 34466.22454 | 32496.25404 | 28428.0453 | 28127.81751 | 19390.22551 | 18826.42334 | 15423.38877 | 15298.23496 | 14784.87179 | 14349.62971 | 12337.67458 | 12298.5306,PE,[M-H]-,No,41.23993701,305529.4529,297790.4031,827859.0961,782551.8242,457813.0996,532965.403,785799.6615,236394.668,70.18809181,1550526.15,335988.3867,366571.1385,213167.1045,756407.4051,1277074.948,406876.3077,260513.5868,1331945.56,1258254.587,1984677.249,361642.907,1063515.026,182659.7502,273697.4096,288067.912,190633.8774,1740434.498,1066389.487,243475.9402,1350158.61,40.15410365,441269.1675,254901.2404,321502.4061,309193.2719,211876.7629,378897.6536,252161.6149,1900905.747,412084.2316,555606.1088,1078673.007,41.04765305,21889.91584,271292.3417,307141.1674,300245.7428,1182245.297,240219.2254,238888.3045,970952.7601,263218.0454,271576.3586,265013.1884,1816648.635,204035.3311,302371.1692,1793073.217,1245497.251,242402.6628,222222.4924,1092785.561,196398.0496,1341004.262,253278.8801,167.0554564,159722.3657,230635.6438,447682.1178,1827305.908,747591.92,189937.7466,943342.1301,743696.5085,1081966.012,1804400.49,710127.6747,673477.0171,383296.119,850613.1908,1040463.344
291,764.5224565,11.20551992,1_PE(18:1_20:4)-H | 1_CL(18:0_18:0_20:4_22:5)-2H | 1_CL(18:0_18:1_20:3_22:5)-2H | 1_PE(16:0_22:5)-H | 1_MMPE(15:0_22:5)-H | 1_PE(18:2_20:3)-H | 1_DMPE(16:0_20:5)-H | 1_PE(18:0_20:5)-H | 1_CL(18:0_20:3_20:3_20:3)-2H | 1_DMPE(18:2_18:3)-H | 1_MMPE(17:0_20:5)-H,74719.07324 | 46200.65407 | 38360.39439 | 18772.408 | 15997.2456 | 15255.56655 | 15188.8407 | 14730.00081 | 13630.64158 | 13483.67919 | 13339.93158,PE,[M-H]-,No,146.6573169,2139941.034,1951744.607,1442060.227,3905587.236,859198.6538,1149725.29,2432750.648,2288759.79,299.4159603,3443838.488,1522045.574,1618423.849,2084481.264,2297555.615,3476156.315,1615373.809,2088467.235,1034931.031,4555534.782,4114596.78,1033544.525,2370413.484,2280033.557,1018670.886,891793.2148,916446.5351,3804303.935,4007859.01,2091741.943,2588113.162,312.5501919,1790953.587,697813.2518,670644.4102,804425.3321,533007.6901,2746014.537,2213316.701,3898021.493,2295623.567,2588157.099,2648542.005,329.080395,1965941.994,2327359.196,2851348.558,1045118.664,3470533.168,3550085.863,552446.9625,3476595.91,2172339.135,857124.5686,753909.7878,2996872.5,1102236.117,2186729.201,2827392.671,3953993.941,2263986.578,724593.7293,2552571.445,2596003.753,2636815.604,738477.8407,338.3293442,1094491.381,1914133.398,896763.7726,4580263.829,2379114.185,2113926.068,2742952.56,2268455.578,3767247.538,3113147.274,2264378.95,2239552.947,1113802.611,2547059.787,3926167.221
298,766.5375591,12.67582813,1_PE(18:1_20:3)-H | 1_DMPE(16:1_20:3)-H | 1_CL(18:0_20:2_20:2_20:3)-2H | 1_CL(18:1_20:2_20:2_20:2)-2H | 1_PE(16:1_22:3)-H | 1_PE(18:2_20:2)-H | 1_DMPE(18:2_18:2)-H | 1_PE(16:0_22:4)-H,19196.151488 | 14932.1356 | 14737.06621 | 10511.32506 | 8564.856648 | 7205.436059 | 6588.2858 | 6313.328058,PE,[M-H]-,No,692.8138199,250724.0968,147784.1088,253431.5405,347610.7825,235890.7128,199870.2677,480054.0281,393628.4762,0,695681.0591,203557.2076,38042.11813,272018.803,358222.5615,781496.9881,223668.5811,313141.6365,281733.5394,865143.8857,842390.0876,249274.6118,304023.6382,373368.8664,224369.3179,241558.802,194703.3264,122114.4283,474340.2122,299361.9724,453970.608,43.29274471,360742.5126,246332.815,263011.1819,196608.2098,215774.9013,574196.6958,356418.59,405651.1451,245290.7573,308173.3677,633594.0928,17.56647901,419171.9166,534582.1513,278347.3244,266084.5987,783974.333,824672.6626,147096.9051,611539.1149,524239.8664,247026.6766,242234.3399,881422.3649,134745.5635,458695.817,892148.5861,884289.8949,488141.451,133681.6002,600524.4533,684878.8839,488674.8262,281575.6531,0,152361.0465,299723.5945,160049.8336,934783.426,241358.2482,465690.9905,416106.4751,247438.6167,760925.0479,924531.6504,377497.4179,201522.2725,301255.6382,566430.8562,610479.4715
604,788.5227635,10.45979329,1_PE(18:1_22:6)-H | 1_DMPE(16:1_22:6)-H | 1_PE(20:3_20:4)-H | 1_PE(18:2_22:5)-H,53439.70059 | 27228.3446 | 14474.70137 | 13387.37839,PE,[M-H]-,No,110.1143451,215911.9667,1121276.101,391608.5229,2229810.737,166265.0454,348774.4646,1354649.96,501470.5801,550.1385085,1811200.151,419096.16,394460.3021,208336.5507,1188242.95,2245284.624,408125.5625,188804.8326,1697557.297,2626992.034,2158096.754,118451.559,1672809.164,762303.5657,119574.9204,120044.8225,192733.2322,1902856.226,1919523.107,195943.2112,1275586.918,448.5053759,826383.6832,385517.5325,465092.2586,226327.8649,404526.5756,837245.9082,747821.0233,2175520.239,1146479.058,1544857.725,1571617.362,951.0188792,514874.0756,492460.914,264295.7951,116758.8219,2449285.161,1027484.656,206950.1103,1901524.862,575703.4346,566283.2411,446793.7134,2258118.084,249890.7738,777244.9556,2142443.19,2522234.721,545308.1872,237093.7254,1749772.893,709341.106,1333263.482,502205.0404,996.5362797,311439.8517,201292.9532,331075.468,2492127.128,1175903.858,744470.9457,1578140.863,1155194.602,2212613.888,2234786.74,1134173.411,1059347.227,143094.2439,1719624.721,2334754.879
1138,764.5224327,11.18577236,1_PE(18:1_20:4)-H | 1_CL(18:0_18:0_20:4_22:5)-2H | 1_CL(18:0_18:1_20:3_22:5)-2H | 1_PE(16:0_22:5)-H | 1_MMPE(15:0_22:5)-H | 1_PE(18:2_20:3)-H | 1_DMPE(16:0_20:5)-H | 1_PE(18:0_20:5)-H | 1_CL(18:0_20:3_20:3_20:3)-2H | 1_DMPE(18:2_18:3)-H | 1_MMPE(17:0_20:5)-H,74719.07324 | 46200.65407 | 38360.39439 | 18772.408 | 15997.2456 | 15255.56655 | 15188.8407 | 14730.00081 | 13630.64158 | 13483.67919 | 13339.93158,PE,[M-H]-,No,146.6573169,2227263.911,1951744.607,1500466.874,3926917.567,1007666.584,182310.6524,2515520.246,2354287.031,299.4159603,3401935.109,92022.96314,1734284.744,2151152.235,342813.6991,3514927.913,65376.34487,2199789.542,3363871.907,4555534.782,4069245.699,1097778.525,2456638.018,2347472.609,1067829.922,152853.6272,1031385.079,3762028.076,4053696.187,2219340.076,793739.0279,312.5501919,1673054.465,631408.845,733088.3708,203312.8446,616669.371,2787089.098,2266589.782,3765468.83,2295623.567,2658692.315,2698419.037,329.080395,2039811.789,2439544.597,2936621.96,1136568.039,3529555.363,3668680.661,603437.2736,3467928.309,209279.6626,759800.0719,814983.1546,3072841.421,1151242.394,2260723.622,2917048.267,3984741.965,2365946.232,133094.8765,2609059.013,2682251.219,2689328.255,125520.6458,338.3293442,1168688.226,2050695.61,987410.7892,4599476.874,2396315.844,2291133.362,2785752.124,2214551.875,3687677.94,3149248.324,837707.9949,2160099.46,1183340.046,2619150.343,3882244.217
359,800.6156471,15.62452286,1_PE(18:1_22:0)-H | 1_CL(20:0_18:1_22:0_22:0)-2H | 1_CL(22:0_22:0_16:1_22:0)-2H | 1_DMPE(18:1_20:0)-H | 1_DMPE(16:1_22:0)-H | 1_PE(16:1_24:0)-H | 1_CL(18:0_20:1_22:0_22:0)-2H | 1_CL(20:0_20:0_20:1_22:0)-2H | 1_MMPE(17:1_22:0)-H | 1_PE(18:0_22:1)-H | 1_DMPE(16:0_22:1)-H | 1_DMPE(18:0_20:1)-H | 1_PE(16:0_24:1)-H | 1_PE(20:0_20:1)-H | 1_DMPE(14:0_24:1)-H,53932.97432 | 51144.2088 | 40349.3091 | 40268.6397 | 40154.04 | 37760.78253 | 29215.806943 | 27518.2211 | 27502.8723 | 24395.20552 | 22288.69 | 18331.5664 | 17709.65482 | 17400.07432 | 16936.05331,PE,[M-H]-,No,267.4271774,306818.6246,338232.4698,659627.5728,922565.2178,561554.8282,431316.1002,581159.4209,347344.8355,0,560418.4942,207125.5614,217908.5453,225216.7087,486699.5564,802919.7329,232836.7721,317011.6344,506045.2138,1085607.667,680104.2888,575191.9086,577849.7211,341915.4421,580389.6436,555841.6034,95725.70824,600943.2871,927800.481,215301.9279,477129.5422,0,361656.031,399606.0524,273265.0167,498106.6643,189489.0293,422690.2535,298331.2434,573231.4032,392252.5126,393360.4091,627734.1683,0,211229.9809,433416.5359,389717.3974,599682.9978,638442.6572,695705.8011,322966.6119,702606.6598,408297.7113,421725.865,373106.6668,731900.4593,128053.7548,371000.4715,699312.7641,855644.746,378896.1934,321502.3028,571121.1095,505132.3113,430945.0477,278550.2827,0,100545.4035,200262.1393,448770.7728,743100.0971,488259.4588,331471.0008,544380.2994,360147.9216,902521.548,698623.353,311298.1059,329007.8716,758957.3511,564380.7796,815235.7484
393,826.6313665,15.62581399,1_PE(18:1_24:1)-H | 1_DMPE(16:1_24:1)-H | 1_DMPE(18:1_22:1)-H | 1_MMPE(17:1_24:1)-H | 1_PE(20:1_22:1)-H | 1_PE(20:2_22:0)-H | 1_DMPE(18:0_22:2)-H | 1_DMPE(20:1_20:1)-H,71241.75727 | 54359.15 | 53345.3606 | 38086.738 | 22430.28937 | 21929.97854 | 21428.65799 | 21252.5601,PE,[M-H]-,No,0,309387.5457,767007.2704,383761.6482,1249175.588,806127.9286,263531.3819,1555614.318,312030.5424,755.9208982,740180.6544,220621.4803,267584.8626,267340.7157,892160.6097,2328787.708,233502.2722,379930.1653,748018.1629,1472217.043,1150034.923,948171.0843,1649754.63,449629.4648,754747.4009,739139.6487,112414.1563,921477.7712,1243622.91,232623.6339,1053994.75,125.6126522,655795.5698,633314.0776,622055.7284,388221.5328,425657.5092,601688.2846,457314.1598,858769.4977,920389.2497,980561.4115,1651882.07,634.3469282,310864.0129,473998.6984,486268.558,771729.3125,2008224.457,859571.9265,485853.2492,994538.4532,416245.367,665643.2357,618602.1787,2919068.357,150955.1027,459497.2565,2674676.666,2499825.63,363437.4998,474538.1425,1708316.293,575065.8256,955151.7676,595819.1685,308.3257825,121457.465,297149.1735,574326.6423,1109807.781,849336.8942,431736.5863,992382.0157,948558.6438,1157525.813,2687800.289,829242.082,887322.8875,1462473.201,1614356.602,1040405.027
396,828.647307,16.04444008,1_PE(18:1_24:0)-H | 1_DMPE(16:1_24:0)-H | 1_MMPE(17:1_24:0)-H | 1_PE(16:1_26:0)-H | 1_PE(18:0_24:1)-H | 1_DMPE(16:0_24:1)-H,148953.23117 | 73237.689 | 67405.4304 | 37372.60114 | 28055.91077 | 26563.9073,PE,[M-H]-,No,271.105357,738500.3781,611506.0482,1523466.437,1449052.117,1373987.87,691059.2901,1184542.133,412600.8282,0,832847.0929,359242.163,391201.3705,441383.4955,779516.2537,2128167.754,279416.1413,661180.026,833678.6303,1886754.798,1107850.733,1402645.718,1304306.83,476113.7447,1273611.259,1347735.854,160637.5569,937304.1578,1672740.6,378093.7119,802178.7748,0,719790.4631,625060.6322,477389.8321,1034255.834,353132.2834,641643.6408,498996.473,797990.2434,631523.9583,687054.806,1275158.012,388.5033337,349396.3975,600575.1561,894224.3961,1464837.089,1807796.365,1167258.312,574537.9144,1690666.238,485375.6561,527770.7522,700023.4596,1799961.307,177632.0631,382122.6429,1879646.448,1945472.032,396018.3155,567015.2429,1318072.502,740497.6645,732998.1089,462765.28,0,172862.4951,451429.3926,899171.1866,1134443.121,852158.0961,457296.7235,1176158.204,548059.2646,1604253.381,2013549.296,533380.4911,684400.942,1548115.13,1066863.083,1310917.152
1411,758.5711029,14.84129179,1_PE(18:1_19:0)-H | 1_MMPE(16:0_20:1)-H | 1_MMPE(18:0_18:1)-H | 1_DMPE(17:0_18:1)-H | 1_PE(17:0_20:1)-H | 1_DMPE(16:1_19:0)-H | 1_MMPE(12:0_24:1)-H,15152.342928 | 14102.622 | 12091.127 | 11199.35 | 10706.534938 | 3095.79253 | 65.21594,PE,[M-H]-,No,275.5118935,78536.34705,119377.143,33103.56836,426728.9347,0,0,220959.7973,158234.2179,0,211504.0391,22480.28924,40219.48595,44299.93189,163625.7655,106608.3202,22247.69693,19674.53639,456499.2321,453158.0117,181812.8109,5857.528572,131211.3152,125830.5466,0,0,23157.57185,459547.0881,555037.5667,19088.44318,219688.2459,0,181444.2617,124410.7358,166902.509,0,27776.74958,217623.8599,91865.39812,490101.7805,118316.8163,202854.8998,214213.1169,0,134568.176,154190.6406,82539.66246,0,102693.5574,253910.7468,13261.73587,473407.4336,131442.5283,86293.75414,139109.7643,152602.1959,17714.11894,160911.7563,233540.2632,239649.1296,148098.5605,0,167823.1511,166985.7484,360550.1362,56679.68097,0,46356.8474,50662.94322,0,426892.2878,135523.4633,122172.7437,177177.3992,94741.76835,493049.6691,191803.94,123372.606,100342.5129,0,233193.2135,536029.6735
1421,788.5228549,10.4538872,1_PE(18:1_22:6)-H | 1_DMPE(16:1_22:6)-H | 1_PE(20:3_20:4)-H | 1_PE(18:2_22:5)-H,53439.70059 | 27228.3446 | 14474.70137 | 13387.37839,PE,[M-H]-,No,33.53573096,204820.6462,1174221.102,432265.5481,2149077.47,154805.1269,326114.2574,1391601.737,559737.8546,412.5234869,1787668.983,460990.9664,429737.0294,214942.3099,1160098.31,2228183.526,465727.4559,190686.3404,1674043.951,2630061.805,2186199.5,106750.067,1674332.872,779080.4546,117682.3891,120778.6151,258999.5939,1919385.976,1883168.785,207239.7458,1315977.93,280.1631858,867374.7291,425098.2102,509812.2289,281719.2468,441506.0038,885367.4359,793066.4072,2207286.224,287341.3021,1560800.582,1574222.288,880.7532806,557686.3916,564438.3066,267030.9989,119514.0574,2441410.072,1092896.823,208209.8054,1914461.353,648396.3594,595954.5363,469045.4064,2255070.998,306776.1245,800879.0894,2154607.738,2465700.133,582445.9841,276943.8685,1738907.921,751491.7761,1375971.791,531747.3958,493.0859054,255836.4417,204383.7052,327731.2751,2472691.668,1191946.835,785434.8629,1603854.281,1167613.611,2208309.498,2257818.107,1186825.994,1025915.742,141095.989,1741472.146,2348115.388
3216,766.5369009,12.76155519,1_PE(18:1_20:3)-H | 1_DMPE(16:1_20:3)-H | 1_CL(18:0_20:2_20:2_20:3)-2H | 1_CL(18:1_20:2_20:2_20:2)-2H | 1_PE(16:1_22:3)-H | 1_PE(18:2_20:2)-H | 1_DMPE(18:2_18:2)-H | 1_PE(16:0_22:4)-H,19196.151488 | 14932.1356 | 14737.06621 | 10511.32506 | 8564.856648 | 7205.436059 | 6588.2858 | 6313.328058,PE,[M-H]-,No,305.1657353,121961.143,238406.0648,191093.9263,0,190074.3345,0,428954.4051,285700.6967,0,262475.3675,148952.4954,132485.4649,186036.8003,80370.57009,687006.7974,137696.1875,185382.412,422616.5891,655295.3148,586626.3912,155607.2966,446936.7748,288985.7476,131709.082,156416.3469,141217.3079,481966.7964,633925.1805,213168.6115,327273.735,21.71235976,289539.4717,146709.0357,181004.4285,126349.1172,149458.7075,300160.4879,262520.0236,507261.14,303917.6402,352898.4594,524880.4281,0,188897.2033,251001.5604,331795.6218,174921.108,649478.396,417317.5974,104152.2115,488221.2678,229116.1957,168835.4397,147480.663,803487.4484,100588.8445,300635.3092,704578.673,799354.6688,265210.7796,100422.1499,507990.9637,424892.8386,353755.1258,185924.0496,0,95042.14827,208422.9332,105599.4516,711617.3284,336691.3972,211057.2693,286857.1459,307725.6774,569203.1218,768692.2259,251930.4494,257083.0658,204100.9739,441511.6224,459628.3864
959,790.5415616,11.38313971,1_PE(18:1_22:5)-H | 1_MMPE(17:1_22:5)-H | 1_DMPE(16:1_22:5)-H | 1_CL(20:1_20:1_20:4_22:5)-2H | 1_DMPE(16:0_22:6)-H | 1_PE(18:2_22:4)-H | 1_PE(20:3_20:3)-H | 1_MMPE(17:0_22:6)-H | 1_CL(20:1_20:1_20:3_22:6)-2H | 1_DMPE(18:2_20:4)-H | 1_OxPE(18:1e/22:5(1O(1Cyc)))-H | 1_OxPE(18:1e/22:6(1O))-H,19872.303631 | 14650.615 | 14000.3437 | 13887.10509 | 7708.8459 | 7054.106931 | 6945.714091 | 6783.4981 | 6774.74292 | 6764.74703 | 6754.86824 | 6754.86824,PE,[M-H]-,No,0,208373.5156,402156.0045,198657.7844,575211.4834,101208.2288,151256.2569,385231.5597,289425.6454,150.7131998,753939.3361,252129.2411,245059.4709,217614.1938,218709.3096,654226.7718,250084.0892,176327.8631,700092.967,865822.0038,832210.7633,118355.0532,497573.6789,233172.2424,111654.8781,106886.3937,165305.9129,739885.9026,618400.6035,203927.2098,467510.5279,43.91153237,348515.3333,232016.1685,31463.46306,144911.9299,243762.081,339158.2499,174474.757,718073.6666,61333.72338,482260.4776,603050.7472,235.9920503,30273.64366,235365.9493,257759.248,135092.834,640301.0902,387700.7626,132598.1416,617365.1383,290938.3541,40444.55941,269691.6257,758560.4262,203846.6212,299778.4651,596812.6241,684390.8719,204256.6411,134634.2935,579268.3277,254381.6804,451913.9918,253030.7041,82.67994382,230009.7467,202004.0133,171428.6673,827062.8995,413314.5973,258091.0038,463342.9269,425371.1366,658940.9785,791577.9899,441835.3227,436353.6988,137763.324,592004.1452,677714.0536
981,822.5999841,14.88966098,1_PE(20:1_22:3)-H | 1_DMPE(20:1_20:3)-H | 1_DMPE(18:1_22:3)-H | 1_DMPE(18:2_22:2)-H | 1_PE(20:2_22:2)-H | 1_PE(20:3_22:1)-H | 1_DMPE(18:3_22:1)-H | 1_DMPE(20:2_20:2)-H | 1_PE(18:3_24:1)-H,8780.16754 | 6184.5263 | 5780.626 | 1812.144 | 1566.61315 | 1364.04802 | 436.48322 | 161.9547 | 60.82803,PE,[M-H]-,No,7162.956309,174704.2297,221364.7506,102354.6412,178028.0351,140764.1219,72700.43312,175375.7775,384764.5767,2556.941574,164187.114,154538.1804,158725.7148,185018.6623,144429.2907,294498.6957,125350.5239,220192.514,271460.5463,521744.6449,245759.7483,164013.1401,270116.8501,322181.8751,149290.0601,125189.2814,100100.4119,341700.0388,205825.7389,161721.1007,167439.3265,4766.168669,245991.6629,118111.9062,115598.1184,72175.16425,124043.5357,65849.27414,358015.9997,226297.9082,224345.4017,259244.1356,287883.8591,6879.294025,282344.4665,141780.8327,189745.885,135932.9286,311551.8504,775242.5835,53937.37598,292264.3834,430365.7119,148258.559,166397.7118,305558.713,126278.608,340311.1148,223751.0833,387484.6937,388179.0647,56278.84742,213823.9004,545842.8124,150656.6771,151838.6284,5575.713062,101129.8055,141611.0781,61014.09967,252560.0852,239124.8704,290219.3735,283717.9318,154225.2405,360665.9494,246905.0713,159428.9241,178036.3446,149700.1274,287945.164,321430.9621
